id,message,from_id,year,month,day,hour,minute,second,reply,Huara_barrier,category,status
422047,من جنين لنابلس شباب كيف الطريق,5178193213,2023,3,12,19,39,58,,0,question,-1
422048,كل والاحترام والتقدير لك,5464759827,2023,3,12,19,40,13,,0,question,-1
422050,يتسهار,5872613250,2023,3,12,19,42,58,سالك وفاضي,0,answered,1
422051,يا شباب,5872613250,2023,3,12,19,43,4,,0,question,-1
422052,حزمه سالك للجهتين,1827882971,2023,3,12,19,44,22,,0,question,-1
422053,حواره,5499248444,2023,3,12,19,44,29,,1,question,-1
422055,يا اخوان شو وضع طريق رام الله نابلس,719384485,2023,3,12,19,45,47,سالكه هيني عند جبع ونازل نابلس تبع معي,0,answered,1
422057,طريق السلامه,719384485,2023,3,12,19,46,38,,0,question,-1
422058,انا قدماك  سءلك,5464759827,2023,3,12,19,47,2,,0,question,-1
422059,انا عند عفرا,5464759827,2023,3,12,19,47,16,,0,question,-1
422061,كيف وضع صره شباب للمروح على نابلس,1756528458,2023,3,12,19,51,29,,0,question,-1
422062,طريق من مفرق جبع لحد  مفرق  الحرميه سالكه,5464759827,2023,3,12,19,51,34,,0,question,-1
422201,شافي شمرون دير شرف  سالك,5734225729,2023,3,12,21,24,51,,0,question,-1
422202,مع وجود جيش,5734225729,2023,3,12,21,24,59,,0,question,-1
422204,شباب مساء الخير كيف طريق من نابلس لا رام البه,6075589773,2023,3,12,21,39,44,شباب انتبهو عند شيلو براجموا على سيارات,0,answered,0
422205,لله,6075589773,2023,3,12,21,39,47,,0,question,-1
422207,شو وضع حواره يسعد مساك,1650623050,2023,3,12,21,56,28,,1,question,-1
422208,سالك,1650623050,2023,3,12,21,56,38,,0,question,-1
422210,حواره سالكه,1097240873,2023,3,12,21,57,18,,1,question,-1
422211,سالكة حبيب,5259537920,2023,3,12,21,57,28,,0,question,-1
422212,يسلمهم,1650623050,2023,3,12,21,57,33,,0,question,-1
422215,شو وضع صره,965705988,2023,3,12,22,19,16,سالك,0,answered,1
422216,شو وضع صره يا شباب,5856321785,2023,3,12,22,46,53,,0,question,-1
422217,قوات كبيرة من جيش الاحتلال تقتحم بلدة حارس شمال غرب سلفيت,5822604111,2023,3,12,22,50,37,"BROO  ءعاد توجيه منشور من قناة غير مصرح بها 
العقوبة مكتوم mutedspeaker حتى 13032023 1150",0,answered,0
422220,"كيف حال قلبك يا مصعب 
ارتقى الءحبة ءلى دار الخلود 
دون ءن تحمل ءجسادهم الطاهرة  
دون ءن تلقي نظرة الوداع الءخيرة 
دون ءن تلقي كلمات الوداع الحزينة 
دون ءن تذرف دمعة واحدة فوق قبورهم 
كيف حال قلبك يا مصعب
تمضغ الءلم والقهر شهيقا  ويخرج الموت البطيء منك زفيرا 
كيف حال قلبك يا مصعب
مصعب وصية الشهداء الءخيرة ونهج الءحرار الله يفك ءسرك يا ءسد وترجعلنا بءقرب وقتbrokenheartbrokenheart",5156094340,2023,3,12,22,59,50,,0,question,-1
422221,شو الوضع من رام لله لنابلس,5681387708,2023,3,12,23,1,21,,0,question,-1
422222,من نابلس لطول كرم شو وضع الطرق,965705988,2023,3,12,23,1,55,,0,question,-1
422223,فش مجموعه تانيه نعرف الوضع,5681387708,2023,3,12,23,9,43,قبل ما تسال بدقيقة في واحد بعت بقول في مستوطنين عن شيلو,0,answered,0
422227,بعرفش اذا ها الخبر جديد ولا الي بعت بعتو لانو سمع انو في مستوطنيت,5172379263,2023,3,12,23,18,12,,0,question,-1
422228,يعني ما نروح احسن,5681387708,2023,3,12,23,18,32,,0,question,-1
422229,شو وضع نابلس,5709192368,2023,3,12,23,18,33,حد العلم لحد الان رايقة بس في حاجز على دير شرف,0,answered,0
422230,ومحيطها,5709192368,2023,3,12,23,18,42,,0,question,-1
422231,المشكلة الوقت متاخر كثير و فش ناس كثير في الشوارع,5172379263,2023,3,12,23,18,44,صح كلامك بس الواحد بشتغل شو يعمل,0,answered,0
422235,حول,5709192368,2023,3,12,23,20,17,,0,question,-1
422241,و اذا بدك اتروح توكل على الله و انتبه,5172379263,2023,3,12,23,23,57,,0,question,-1
422243,الطريق من رام الله لطولكرم كيف,5603298417,2023,3,12,23,29,46,,0,question,-1
422244,يتسهار,5872613250,2023,3,12,23,35,29,,0,question,-1
422245,يا شباب,5872613250,2023,3,12,23,35,35,,0,question,-1
422246,دير شرف,5872613250,2023,3,12,23,38,22,,0,question,-1
422247,كيف,5872613250,2023,3,12,23,39,18,,0,question,-1
422249,شباب شو وضع دير شرف سالكة ,5737613265,2023,3,12,23,44,50,,0,question,-1
422250,انتبهو ببعض لجروبات بحكو في كمين ل جيش ع بيت فوريك وسالم,5710810027,2023,3,12,23,45,20,,0,question,-1
422251,سالكه,5872613250,2023,3,12,23,45,48,,0,question,-1
422252,صلوا على الحبيب المصطفى سيدنا محمد,5586564081,2023,3,12,23,53,44,,0,question,-1
422253,شباب زعتره وحواره,5652920262,2023,3,13,0,6,10,,1,question,-1
422254,كيف,5652920262,2023,3,13,0,6,14,,0,question,-1
422255,اه شباب,5652920262,2023,3,13,0,8,0,,0,question,-1
422256,شو وضع صره ودير شرف حاليا,5697421371,2023,3,13,0,24,47,مفرق صرة يتسهار حوارة سالك,0,answered,1
422257,في زنانه بنابلس,1020072088,2023,3,13,1,0,53,اقتحام نابلس من شارع تل,0,answered,0
422259,اه بقول هيني بالمخفيه وسمعت صوتهم,1020072088,2023,3,13,1,2,39,,0,question,-1
422260,الله يستر,1486535972,2023,3,13,1,3,3,,0,question,-1
422261,نابلس,1448808884,2023,3,13,1,7,33,وين هاي,0,answered,0
422263,شارع تل,5783031405,2023,3,13,1,9,16,,0,question,-1
422265,شارع تل,5097236146,2023,3,13,1,9,19,,0,question,-1
422267,هاد المشبوه الي حكو عنو,1088479284,2023,3,13,1,9,40,,0,question,-1
422270,"صباح الخير للجميع
شو وضع صره ",1486341450,2023,3,13,1,55,30,سالكه,0,answered,1
422271,شو وضع صره ,5672278401,2023,3,13,1,57,37,سالكه,0,answered,1
422274,حوارة سالك على الجهتين,5810612158,2023,3,13,1,59,37,,1,question,-1
422276,صرة سالكه,5152427119,2023,3,13,2,7,42,,0,question,-1
422277,حقكم علي نشغلنا بمكن العمليه الرحمه للشهداء ونسيت اصورلكم,5152427119,2023,3,13,2,8,11,,0,question,-1
422278,لو سمحتو دير شرف كيف الطريق,685809422,2023,3,13,2,22,51,,0,question,-1
422279,والطريق من نابلس لطولكرم كيف,685809422,2023,3,13,2,23,18,,0,question,-1
422280,لو سمحتو ردو ضروري,685809422,2023,3,13,2,25,3,,0,question,-1
422281,سالكة دير شرف,925832509,2023,3,13,2,26,39,,0,question,-1
422282,والله يا اختي من جهة جيت وصره سالكه ولعند مفرق دير شرف سالكه,5152427119,2023,3,13,2,27,31,,0,question,-1
422283,بس بدنا حد جهة عناب يفحص,5152427119,2023,3,13,2,27,49,,0,question,-1
422284,في عليها جيش ,685809422,2023,3,13,2,29,31,سالكه,0,answered,1
422285,دير شرف ولا راحو,685809422,2023,3,13,2,29,41,,0,question,-1
422287,سالكة من نابلس لطولكرم,5773969178,2023,3,13,2,32,23,,0,question,-1
422288,عسا وصلت نابلس,5773969178,2023,3,13,2,32,42,امان يعني معي ولد صغير,0,answered,0
422291,امان,5773969178,2023,3,13,2,35,33,,0,question,-1
422292,صرة كيف شباب,5482035917,2023,3,13,2,42,53,,0,question,-1
422293,صباح الخير,5482035917,2023,3,13,2,43,17,,0,question,-1
422294,صرة كيف يا جماعه,5482035917,2023,3,13,2,43,23,,0,question,-1
422295,للخارج من نابلس,5482035917,2023,3,13,2,43,43,,0,question,-1
422296,صره سالك مافي شي,5705128251,2023,3,13,2,47,46,,0,question,-1
422297,من نابلس لقلقيليه سالك,5705128251,2023,3,13,2,48,26,,0,question,-1
422298,يسعد صباحكم دير شرف ويتسهار شو وضعهن,5126920939,2023,3,13,3,4,45,,0,question,-1
422299,صرة شو وضعها,5572759492,2023,3,13,3,11,9,سالكه,0,answered,1
422304,سالكه,1499873289,2023,3,13,3,19,34,,0,question,-1
422305,طريق 17 شو وضعها,2022354339,2023,3,13,3,29,28,"صباح الخير 
دقايق وبكون عليها وبخبر",0,answered,0
422308,ال 17 عصيرة سالك,1688669181,2023,3,13,3,37,21,يسلمو,0,answered,0
422310,جبع رام الله لاحزما حادث سير مع تسكير لطريق,1859878326,2023,3,13,3,48,49,,0,question,-1
422311,المربعة تل سالكة,6005848391,2023,3,13,3,51,29,,0,question,-1
422312,طريق المربعة كيف,6180006802,2023,3,13,3,51,29,,0,question,-1
422313,"حاجز حوارة سالك بالاتجاهين 
دوار يتسهار سالك مع حركة سير من شارع يتسهار وجب جيش على الدوار",1688669181,2023,3,13,3,52,27,,1,question,-1
422314,صباح الخير,2072307184,2023,3,13,3,53,22,,0,question,-1
422315,حوارة شو وضعها,2072307184,2023,3,13,3,54,29,,1,question,-1
422316,و زعترة,2072307184,2023,3,13,3,54,29,زعترة دقايق بوصله,0,answered,0
422318,حوارة سالك,1688669181,2023,3,13,3,57,1,,1,question,-1
422320,زعترة سالكه,5153453785,2023,3,13,3,59,26,,0,question,-1
422321,دير شرف يا شباب خارج,5297057800,2023,3,13,4,1,7,,0,question,-1
422322,طلوع زعترة شحن عطلان,1688669181,2023,3,13,4,2,18,وين هيني على زعتره مافي اشي,0,answered,0
422323,دوار زعترة سالك بجميع الاتجاهات,1688669181,2023,3,13,4,3,4,,0,question,-1
422324,صباح الخير شو وضع صره وزعتره,1067759880,2023,3,13,4,3,47,,0,question,-1
422326,حومش سيلة الظهر سالكه,1834323539,2023,3,13,4,5,2,,0,question,-1
422327,حاجز صرة سالك بالاتجاهين,5276071522,2023,3,13,4,5,24,,0,question,-1
422328,طريق حومش سيلة الظهر سالكه,1834323539,2023,3,13,4,5,27,,0,question,-1
422330,طريق شافي شمرون سالكه,1834323539,2023,3,13,4,5,42,,0,question,-1
422331,دير شرف يا شباب خارج,5297057800,2023,3,13,4,6,4,,0,question,-1
422332,طريق دير شرف سالكه,1834323539,2023,3,13,4,6,28,,0,question,-1
422334,دير شرفصرهحوارهالحمرا  كله سالك,1067759880,2023,3,13,4,6,39,صباح الورد rose,1,answered,0
422335,"مفرق الطنيب 
نادي المدينه سالكه",1834323539,2023,3,13,4,7,13,,0,question,-1
422339,hollowredcircle دير شرف سالك hollowredcircle صره سالك hollowredcircle حواره سالكhollowredcircle الحمرا سالك hollowredcircle ال ١٧ سالك ويصبحكم بءنوار النبي,1067759880,2023,3,13,4,9,28,ان شءءء الله على طول,1,answered,0
422341,طريق صرة سالكه,1834323539,2023,3,13,4,10,18,,0,question,-1
422342,ءشارات عيلي سالك,1688669181,2023,3,13,4,10,21,,0,question,-1
422345,ءشارات شيلو وسهل ترمسعيا سالك بدون شاحنات معتصم,1688669181,2023,3,13,4,13,11,يسعد صباحك,0,answered,0
422347,Zen ewwwqq,2022238663,2023,3,13,4,15,29,,0,question,-1
422348,حاجز عناب سالك بالاتجاهين,1557932670,2023,3,13,4,18,1,,0,question,-1
422349,طريق حوارة سالكه,1834323539,2023,3,13,4,18,23,,1,question,-1
422350,ءشارات عيون الحرامية سالك,1688669181,2023,3,13,4,18,32,,0,question,-1
422351,جبع ءزمة بسبب حادث سير بعد دوار ادم  البوابة فاتحة طبيعي,1018320076,2023,3,13,4,19,35,,0,question,-1
422352,بوابة عين يبرود فاتحه,1688669181,2023,3,13,4,20,29,,0,question,-1
422353,صباح الخير يا شباب صرا فاتحه بالاتجاهين,5775659613,2023,3,13,4,23,20,,0,question,-1
422354,الطريق من جنين ل زعترة سالكه,1834323539,2023,3,13,4,24,41,,0,question,-1
422355,حاجز جيت صره سالك بالاتجاهين حاليا وفاضي,1557932670,2023,3,13,4,26,5,,0,question,-1
422356,زعتره سالك,1590129072,2023,3,13,4,26,5,,0,question,-1
422357,"‏yinyang卂ㄥﾌㄖҜ乇尺yinyang  ليتم قبولك في المجموعة  من فضلك  يجب ءلا يحتوي اسمك ولقبك على ءحرف صينية 
العقوبة تحذير 13 whiteexclamationmark",5811611567,2023,3,13,4,26,22,,0,question,-1
422358,حزما ءزمة ماشية,1018320076,2023,3,13,4,26,42,,0,question,-1
422359,وقلنديا ازمة,1018320076,2023,3,13,4,26,49,,0,question,-1
422360,بوابة تل مءدما مغلقه,1557932670,2023,3,13,4,30,42,,0,question,-1
422361,صباح الخير كيف طلوع زعترة,5632745632,2023,3,13,4,31,42,,0,question,-1
422362,"ال dco سالك 
طريق السلامة للجميع",1688669181,2023,3,13,4,32,24,,0,question,-1
422363,ازمة,5125522212,2023,3,13,4,32,40,,0,question,-1
422364,كامل خط تساهر سالك بالاتجاهين,1557932670,2023,3,13,4,33,16,,0,question,-1
422365,شو وضع صره يا شباب,1924256181,2023,3,13,4,36,27,هاي في صوره افوق واضح انه فاضي وسالك,0,answered,1
422366,من دوار تساهر لدوار بيتا الطريق سالك فقط ازمه سالكه على دوار بيتا وبالاتجاه المعاكس حركة شاحنات كثيره باتجاه نابلس,1557932670,2023,3,13,4,37,21,,0,question,-1
422367,صباح الخير كيف صرة,5338861784,2023,3,13,4,37,49,,0,question,-1
422369,بوابه عين يبرود فاتحه ,2145069602,2023,3,13,4,38,10,فاتحه,0,answered,1
422371,مثل ما عودناكم كل يوم طلوع زعتره ازمه بسبب الشاحنات,1557932670,2023,3,13,4,39,25,,0,question,-1
422372,دوار زعتره ازمه للقادمين من حواره بسبب تجاوزات الساءقين من المسرب اليمين,1557932670,2023,3,13,4,42,0,,1,question,-1
422373,كثافة سير للقادمين من اراءيل لزعتره ايضا بسبب الشاحنات,1557932670,2023,3,13,4,43,35,,0,question,-1
422374,"اليوم اعتصام المعلمين ب رام الله
اللي ما عنده شي ضروري عالخارجي يءجل beamingfacewithsmilingeyes",5801402830,2023,3,13,4,47,30,,0,question,-1
422375,صباح الخير ال dco بيت ايل فاتح ولا مسكر,5526001041,2023,3,13,4,47,34,فاتح,0,answered,1
422379,"صباح الخير 
صره فاتحه",5079239736,2023,3,13,4,55,12,,0,question,-1
422380,ترمسعيا ازمة,5964820903,2023,3,13,4,55,53,,0,question,-1
422381,ترمسعيا لسنجل ازمه سالكه,1557932670,2023,3,13,4,56,22,,0,question,-1
422382,"السلام عليكم 
نابلس جنين من دير شرف 
سالك",1726523389,2023,3,13,4,56,52,,0,question,-1
422383,ترمسعيا حاليا ازمه ماشيه,1557932670,2023,3,13,4,59,24,,0,question,-1
422384,سبب كثافة السير من سنجل لعيون الحراميه,1557932670,2023,3,13,5,6,2,,0,question,-1
422385,ايش وضع صره ع الداخل ,5657459481,2023,3,13,5,6,20,سالك,0,answered,1
422387,صباح الخير للجميع لو سمحتوا كيف وضع بوابة تل ,5512159465,2023,3,13,5,9,43,,0,question,-1
422388,صباح الخير,5563131951,2023,3,13,5,10,17,,0,question,-1
422389,كيف وضع حواره ع الي فايت ع نابلس,5563131951,2023,3,13,5,11,8,سالك,1,answered,1
422390,كيف ترمسعيا,2014495201,2023,3,13,5,11,48,,0,question,-1
422392,بوابة عين يبرود فاتحه ,5149408811,2023,3,13,5,12,47,,0,question,-1
422393,دير شرف ,5303963349,2023,3,13,5,13,18,,0,question,-1
422394,ترمسعيا ,2014495201,2023,3,13,5,13,32,ازمة,0,answered,1
422396,حاجز زعتر سالك,5690103258,2023,3,13,5,18,51,,0,question,-1
422398,دير شرف سالكة  حومش شوية ازمة من الجيش,5176041425,2023,3,13,5,19,46,,0,question,-1
422399,دير شرفشافي شمرونحومش سالكة شباب ,5250391758,2023,3,13,5,20,44,حومش بمرقو وبوقفو قاعدين مازمة,0,answered,1
422401,صرة كيف الوضع,1625432812,2023,3,13,5,21,35,,0,question,-1
422402,ازمة الجلزون فقط بسبب المطبات,1557932670,2023,3,13,5,21,49,,0,question,-1
422403,صره سالك,2113897096,2023,3,13,5,21,52,,0,question,-1
422405,صرة,1067219228,2023,3,13,5,23,20,,0,question,-1
422406,فاتحة,1067219228,2023,3,13,5,23,22,,0,question,-1
422407,شافي شمرون سالم,5550730407,2023,3,13,5,23,27,,0,question,-1
422408,ك,5550730407,2023,3,13,5,23,31,,0,question,-1
422409,صرة سالك,5550730407,2023,3,13,5,23,33,,0,question,-1
422410,حومش حاليا,5176041425,2023,3,13,5,23,41,,0,question,-1
422411,حومش اجز وازمه,5550730407,2023,3,13,5,23,42,,0,question,-1
422412,حاجز,5550730407,2023,3,13,5,23,44,,0,question,-1
422413,يسعد صباحكم حد ممكن يخبرني كيف قلنديا للطالع ع رام الله,6168010950,2023,3,13,5,24,0,,0,question,-1
422414,"صباح الخير 
شو وضع قلنديا",1034024955,2023,3,13,5,25,23,,0,question,-1
422416,من نابلس ل طولكرم سالك,6139462463,2023,3,13,5,26,9,,0,question,-1
422417,كيف بيت ايل,2014495201,2023,3,13,5,26,13,,0,question,-1
422418,كيف ترمسعيا,1727729666,2023,3,13,5,26,34,ازمه,0,answered,1
422421,ازمه خانقة,2014495201,2023,3,13,5,27,8,,0,question,-1
422423,كيف بيت ايل,2014495201,2023,3,13,5,27,27,ازمة ع الطالع,0,answered,1
422424,هومش تفتيش,1092077415,2023,3,13,5,27,31,,0,question,-1
422426,حومش حاجز,5470784046,2023,3,13,5,28,23,,0,question,-1
422429,بوابة تل يا شباب شو اخبارها ,5512159465,2023,3,13,5,33,47,منيحه بعدها مغلقه,0,answered,1
422430,وازمة ع الداخل بس سالكه,6077426574,2023,3,13,5,33,51,,0,question,-1
422431,بس في شرطة ودفاع مدني واسعافات لحد الان مش معروف شو فيه,6077426574,2023,3,13,5,34,10,,0,question,-1
422432,قلنديا للي نازل ازمة شديدة,1018320076,2023,3,13,5,34,13,,0,question,-1
422434,كمين عاملينو الشرطه الاسراءيليه بحواره عند النجوم,5425503092,2023,3,13,5,34,49,,1,question,-1
422435,"قلنديا ازمه جدا 
ازمه حزمه واصله مخماس",5983272654,2023,3,13,5,35,12,,0,question,-1
422437,حاجز حواره كيف,5937460521,2023,3,13,5,36,23,حوارة و زعترة رايقات,1,answered,0
422440,معبر قلنديا مغلق حاليا,5983272654,2023,3,13,5,37,43,حتى لحملة هوية القدس,0,answered,0
422441,الظاهر في تشديد على معابر القدس,5983272654,2023,3,13,5,38,7,,0,question,-1
422442,"صباح الخير 
شو وضع حوارة",5955165576,2023,3,13,5,38,32,,1,question,-1
422444,شو وضع بيت ايل ,1501557480,2023,3,13,5,38,49,,0,question,-1
422445,بيت ايل,1101587787,2023,3,13,5,39,5,,0,question,-1
422446,العطات مسكرات بدخلنش حدا,5983272654,2023,3,13,5,39,34,,0,question,-1
422447,قلنديا ازمة خانقه,1316225203,2023,3,13,5,39,43,,0,question,-1
422448,ترمسعيا,2013434888,2023,3,13,5,40,8,,0,question,-1
422449,الطريق من طولكرم لنابلس سالكه ولى لا ,5652281845,2023,3,13,5,40,26,,0,question,-1
422450,جبع باتجاه حزمة ازمة,1018320076,2023,3,13,5,41,20,,0,question,-1
422451,شرطة واد الحرامية,5169678158,2023,3,13,5,41,43,,0,question,-1
422452,"صباح الخير 
شو وضع حومش",976009344,2023,3,13,5,42,9,,0,question,-1
422453,جبع بءتجاه حزمه,1755648403,2023,3,13,5,42,12,,0,question,-1
422455,الطريق سالكة,5498384394,2023,3,13,5,42,21,,0,question,-1
422457,جبع حزما,5983272654,2023,3,13,5,43,29,,0,question,-1
422458,حاجز على حومش,1716242879,2023,3,13,5,44,28,,0,question,-1
422459,حزما ازمه خانقه,5142952062,2023,3,13,5,46,48,,0,question,-1
422461,ترمسعيا,5526001041,2023,3,13,5,48,29,,0,question,-1
422462,ازمه,5526001041,2023,3,13,5,48,32,,0,question,-1
422463,ترمسعيا ازمه,5472211956,2023,3,13,5,49,17,,0,question,-1
422464,صباح الخير شباب شو وضع حومش وعناب,5640136471,2023,3,13,5,50,7,عناب سالك,0,answered,1
422465,حومش مسكرة,6139540350,2023,3,13,5,50,33,,0,question,-1
422466,حومش,1201806743,2023,3,13,5,51,56,,0,question,-1
422468,بيت ايل,2013434888,2023,3,13,5,53,8,,0,question,-1
422470,ترمسعيا  ازمه متوسطه,2013434888,2023,3,13,5,53,33,,0,question,-1
422471,دوار يتسهار ازمه,1298743710,2023,3,13,5,54,11,,0,question,-1
422472,حومش موقف السير للخارج من جنين,5319094140,2023,3,13,5,54,57,,0,question,-1
422473,حوارة ازمة للخارج,5955165576,2023,3,13,5,55,20,,1,question,-1
422474,شو وضع بيت ايل,5751104537,2023,3,13,5,56,19,,0,question,-1
422475,من نابلس لرام الله سالك,1345695931,2023,3,13,5,56,31,,0,question,-1
422476,"صباح الخير
شو وضع ترمسعيا وبيت ايل",5662967730,2023,3,13,5,56,44,,0,question,-1
422477,بيت ايل,5008728146,2023,3,13,5,57,3,,0,question,-1
422478,اه,5662967730,2023,3,13,5,57,27,,0,question,-1
422479,بيت ايل كثافة سيارات بس ماشيه,1034024955,2023,3,13,5,58,22,,0,question,-1
422480,شو وضع المربعة وتل يا شباب ,5687070374,2023,3,13,5,58,39,,0,question,-1
422481,ازمة خفيفه,1034024955,2023,3,13,5,58,44,,0,question,-1
422482,عندك علم بخصوص ترمسعيا,5662967730,2023,3,13,5,59,45,ازمة ماشية,0,answered,1
422483,شرطة على عيون الحراميه,1808918811,2023,3,13,6,0,24,,0,question,-1
422484,حومش ازمه عالداخل,5809256722,2023,3,13,6,0,45,,0,question,-1
422486,حومش مسكرة,2112388277,2023,3,13,6,1,32,,0,question,-1
422488,شباب نعلين كيف,5085416435,2023,3,13,6,2,20,,0,question,-1
422489,حدا يرد يا شباب,5085416435,2023,3,13,6,4,9,,0,question,-1
422490,طريق 17 فاتح ,5328975803,2023,3,13,6,4,22,فاتح,0,answered,1
422491,حومش مسكرة,1979969181,2023,3,13,6,4,59,,0,question,-1
422492,اللي بدو يطلع على جنين يطلع من عصيرة,1979969181,2023,3,13,6,5,12,,0,question,-1
422493,النازل من يتسهار لمفرق جيت ازمة متوسطة,1278989564,2023,3,13,6,5,30,,0,question,-1
422494,حومش سالكة,1812049715,2023,3,13,6,5,34,,0,question,-1
422495,فتح حومش,2112388277,2023,3,13,6,5,37,,0,question,-1
422497,ترمسعيا حاليا بس ماشية,1189690516,2023,3,13,6,6,5,,0,question,-1
422498,نعلين كيف,5085416435,2023,3,13,6,6,8,,0,question,-1
422499,حاجز صرة سالك تماما,1278989564,2023,3,13,6,6,44,نعم صحيح,0,answered,0
422501,حاجز صرة سالك بالاتجاهين,1858641634,2023,3,13,6,8,29,,0,question,-1
422502,حوارة,1622125461,2023,3,13,6,9,50,سالك,1,answered,1
422506,بيت ايل ازمه,5526001041,2023,3,13,6,10,52,,0,question,-1
422507,بيت ايل شبه واقف السير,5526001041,2023,3,13,6,11,21,,0,question,-1
422508,hollowredcircle طريق بيت ايل ازمة طويلة,946490964,2023,3,13,6,11,40,,0,question,-1
422509,hollowredcircle اشارات بيت ايل سالكة,946490964,2023,3,13,6,13,34,,0,question,-1
422510,معبر قلنديا كيف الوضع,1957527342,2023,3,13,6,14,6,ازمة ماشية,0,answered,1
422511,واد النار كيف ,1479910212,2023,3,13,6,14,53,لغاية اللحظة سالك,0,answered,1
422515,دير شرف سالك بكل الاتجاهات,1858641634,2023,3,13,6,16,5,,0,question,-1
422516,حوارة ءزمة,2041871640,2023,3,13,6,16,11,,1,question,-1
422517,hollowredcircle اشارات عوفرا سالكة,946490964,2023,3,13,6,17,23,,0,question,-1
422519,بوابه عين يبرود شو وضعها,5827953071,2023,3,13,6,18,29,,0,question,-1
422520,hollowredcircle بوابة عين يبرود مغلقة وعليها سيارة شرطة,946490964,2023,3,13,6,19,7,الصبح كانت فاتحه,0,answered,1
422523,كيف حوارة ,1819788369,2023,3,13,6,21,13,ازمة خفيفة,1,answered,1
422529,الطريق لبيت ايل كيف مشكورين,5117645110,2023,3,13,6,25,39,ازمة,0,answered,1
422530,بوابة عابود شو وضعها,5221763033,2023,3,13,6,25,44,,0,question,-1
422532,تسلم,5117645110,2023,3,13,6,26,51,,0,question,-1
422533,بوابة عين يبرود فاتحه,5517618697,2023,3,13,6,27,7,اقرء لفوق شوي,0,answered,0
422535,كيف الطريق من رام الله لنابلس,5688918321,2023,3,13,6,28,25,سالكة مع وجود شرطة,0,answered,1
422540,hollowredcircle اشارات شيلو سالكة,946490964,2023,3,13,6,31,0,,0,question,-1
422541,hollowredcircle اشارات عيلي سالكة,946490964,2023,3,13,6,31,22,,0,question,-1
422542,سيارتين شرطة ع عيون الحرامية و سيارة شرطة على بوابة عين يبرود,5213008099,2023,3,13,6,31,27,وطيارة شرطة في الجو,0,answered,0
422543,حواره ازمه ماشيه,6122011058,2023,3,13,6,31,46,,1,question,-1
422545,العبيدية ازمة,1203593896,2023,3,13,6,32,1,,0,question,-1
422546,hollowredcircle طريق جبع حزما خانقة,946490964,2023,3,13,6,34,0,,0,question,-1
422547,"صباح الخير
الي طالع من نابلس ينتبه تواجد ل٣ جيبات عند نابلس الجديدة",5658049365,2023,3,13,6,34,44,,0,question,-1
422548,ازمه بطلوع زعتره,6122011058,2023,3,13,6,35,13,,0,question,-1
422550,المربعه شو وضعها ,895454678,2023,3,13,6,35,49,حاجز عليها,0,answered,0
422552,في ازمة,895454678,2023,3,13,6,36,27,,0,question,-1
422553,ولا كيف ,895454678,2023,3,13,6,36,27,,0,question,-1
422554,بداية ازمة,1431175253,2023,3,13,6,36,48,,0,question,-1
422555,"يسعد صباحكم
بوابة عين يبرود سالكة",5603298417,2023,3,13,6,36,49,مغلقة مع سياره شرطة,0,answered,0
422558,"صباح الخير 
شو الوضع طريق ريحا",5613649533,2023,3,13,6,38,30,سالكة,0,answered,1
422559,حواره ع الي طالع ازمه,5716768760,2023,3,13,6,38,32,,1,question,-1
422561,الطريق من نابلس ل رام الله سالكة مع وجود شرطه اسراءيلية ع معظم الخط,5625163433,2023,3,13,6,39,0,,0,question,-1
422562,hollowredcircle دوار زعترة سالك جميع الاتجاهات,946490964,2023,3,13,6,40,18,,0,question,-1
422563,صرة شو وضعها,5936338287,2023,3,13,6,40,26,سالك,0,answered,1
422565,شو وضع لمربعة,1397175944,2023,3,13,6,41,23,عليها حاجز,0,answered,0
422567,حوارة سالكك مع ازمه للخارجين من نابلس,731816327,2023,3,13,6,42,7,,1,question,-1
422568,شافي شمرون تفتيش للخارج من نابلس,5211728041,2023,3,13,6,42,24,,0,question,-1
422569,حاحز تفتيش,6108439831,2023,3,13,6,42,27,,0,question,-1
422570,المربعه مع تفتيش ولا بدون,6108439831,2023,3,13,6,42,43,اه مع تفتيش,0,answered,0
422571,hollowredcircle دوار بيتا سالك,946490964,2023,3,13,6,43,3,,0,question,-1
422574,شافي شمرون سلك مع تفتيش عشواءي,5211728041,2023,3,13,6,43,55,,0,question,-1
422575,"شرطة عند عوفرة مع تصوير من الطيارة
ديرو بالكم",5235349200,2023,3,13,6,46,2,,0,question,-1
422576,وضع الدي سي او يا شباب,5235349200,2023,3,13,6,46,30,ازمة خانقة,0,answered,1
422579,hollowredcircle قلنديا ازمة,946490964,2023,3,13,6,47,57,,0,question,-1
422580,hollowredcircle ازمة حزما واصلة الرام,946490964,2023,3,13,6,48,4,,0,question,-1
422581,hollowredcircle دوار عينابوس سالك,946490964,2023,3,13,6,48,29,,0,question,-1
422582,hollowredcircle دوار يتسهار سالك,946490964,2023,3,13,6,48,34,,0,question,-1
422583,ازمة مقابل شورلاند عنبتا خانقة,5655469108,2023,3,13,6,49,13,,0,question,-1
422584,بوابة عين يبرود مسكرة وشرطة بخالفو,1765380048,2023,3,13,6,49,14,وطيارة وسيارة شرطة ع عيون الحرامية,0,answered,0
422585,جبع ازمة للرايح على حزمة واصلة دوار مخماس,5957236230,2023,3,13,6,50,4,,0,question,-1
422586,hollowredcircle مفرق يتسهار سالك,946490964,2023,3,13,6,50,7,,0,question,-1
